Hash_ID,Data_Coleta,Ano,Pessoa,Fonte,Portal,Titulo,Link
98acd1ef47da55431263f99eca03c5ad,2026-08-03 09:13:04,2026,Yuri Almeida,Google News RSS,news.google.com,Nova cafeteria no Jardim leva conceito de brunch completo a Santo André - Repórter Diário,https://news.google.com/rss/articles/CBMivwFBVV95cUxPb3FBVEZSaXNfbVZfeUVmZE0tcjV6akxrRmRtRWxOSW1WcXpWWS1qV3dpNTB4SHRqWFBETFFWWGd3UW9qR0kxSmVMemRMNjF4dGhpN3YyM2F0b0tQZ3BqM0Z0MVdEMllnM2tHX0dwZ0hxTzVoVTBuS2pJWE1kZWpfd0N6dG5CZlpwMnBRMTVTOTMtSFVITHA5THJIdVgzWnFXN3RvQ2JLVUUtOHRMWGlndkVDNXc0bk14QUVkSjE4OA?oc=5
dd1a80844f6588063e0c3c77d843f3de,2026-08-03 09:13:04,2026,Yuri Almeida,Google News RSS,news.google.com,"Cecon/SP homologa acordo de R$ 28,3 milhões e finaliza processo iniciado há 45 anos sobre aposentadoria de trabalhadores da RFFSA - trf3.jus.br",https://news.google.com/rss/articles/CBMitwFBVV95cUxQT25ZNkxvWWlSSmEwVDVQQ1hiZnByRG0zRWlSVmdZREZGRGU4Q3o3bHVrdXVvR0hGUlVpeldkSTZWMHpxRGNTaHZGcDJLM29aQk5Ic1RyaFJSXy1pV2VMY1hSTWJNMUVhWk5OWGdwcnJPTmtHRS16U2VUZnljakpZeHdkZW0xTlVEMXN1bVIwRnd2ZDVHSXRObFk5UEY2bi0tSTQ3NmhvNUw1Y1Z3X2VHdWU2S2szeDQ?oc=5
bcdb5f20e287d056c3885ea556c057f7,2026-08-03 09:13:04,2026,Yuri Almeida,Google News RSS,news.google.com,"Em evento de integração, Semsa Manaus destaca carreira e valorização do servidor - Prefeitura de Manaus",https://news.google.com/rss/articles/CBMitgFBVV95cUxPalJob2FYaDFDamM5N2drMlVnczEtcFlXMVF6Mm95UFFYY3J3cW5wRWlQLUFWVy1rV0lodXJ0YmExaXhyRHpxZ3N2OGJiS3lVQTU3MkNuOXZSNUJBMl9BTXllbTJRTWJqa3o3b3BWZ3FScUZWeWRTV01aOVFQd3BSMEpqcHhtSFNNdUNjZGppVUVFdm5VenJFSERoSlBZLVJLeEY0X1Q0emN1Z3M5NmFTaVpfamRWUQ?oc=5
52a747de7ab6fcb3b1b1a61b51724f78,2026-08-03 09:13:04,2026,Yuri Almeida,Google News RSS,news.google.com,"Polícia investiga morte de jovem atropelado na BR-116, em Caxias do Sul - Leouve",https://news.google.com/rss/articles/CBMisgFBVV95cUxNb2xWOUpJczhkb2xNNG13dW03eTN4YTN6WWViVHljNjJObk8zZ3RFbzQ3T19DbE96cFNFREFpd0gyUW9WM0c4dTRmWnU2SkdxZmV2a2VQM256Smc4MWRsMWgzQ1VoMlpaZlQ0LXVvVk5lMExjbjFDLW5jWTdVMjJNTmRnYy1DUnFFWGJpZHlncm1sM0NMQzhXQnFwdGFoc3FuVmxLN1RZZ3MxaXlYSjhZcVVn?oc=5
d30865f3453324ecc747fcec518ab33f,2026-08-03 09:13:04,2026,Yuri Almeida,Google News RSS,news.google.com,"De saída do Flamengo, Yuri de Oliveira viu oferta da MLS 'travar', é sincero sobre pouca chance no clube e carrega para vida o que ouviu de Zico: 'Especial' - ESPN Brasil",https://news.google.com/rss/articles/CBMilAJBVV95cUxQU2ZmRDZJYm90UUpqeWhQU3pBN3FMS3djcHZiaXJ4VHpHRTQ2LWE2VzVGYm5Ua2pPVW94Z3preWVaRjFNenlsT2hGZG9LbV9nM0xhNXZUV1A2eWVGdmxTZ2h5N3RMY3l0TGk4Qm1iZDZxQm9ERDRvTUtscFE3UXlwanJrN21HOHF2ZkQtSThBTTFwa1kzbklXRGVmOU1idWJVbUc0NDVKMUFRWmZTV0tsTmxCeDJzdUctNVJPRThxY3JXWjljdkFDcC1HUHVkSjJOd2NoQWhaVDlkOGtqNGw5c3lmcjJkei1wWENyLUpMU19TcW1rd0xMekp0SzhzNGktYkRGaG1MVmJlazc5Y1VzWWhfNi0?oc=5
78428d9b1eb03a8cebf3102905e4c9ea,2026-08-03 09:13:04,2026,Yuri Almeida,Google News RSS,news.google.com,"Em laudo técnico sobre Anexo 3 do TRE-BA, engenheiro afirma que segurança do prédio está condicionada à execução do projeto - Fenajufe",https://news.google.com/rss/articles/CBMipgJBVV95cUxORlFMbEVIYjMxYWsyaW04MFBWNk15MEo0MHFkWllXVmxScnZlWmJTZDRLNUhvXzA1UWdsOUw2UGZMbDdIOGhfVDI4UXZDa2tDWVFqQjZCdkl1TzdDS0xDYklJS0tfOTRUSEl1LWpScE8wcGIyUzdQN3pCQUtOUVBPY2J0WXh3ZW4wamlFdUdycW04dXYxdnBQTlFueElIZmNlUmFHWWxER1lTMEVWcjNfWXdMcjVZS2tQWkVoeHNwUU5iWUdZaDlDWjVpUU5JR3ZQLUlaRG1HZmxBT3k1NEdpRUpwRHJHWVFrS21oNmdJWGFnTFVSblJ6eGhPOEhjRDlqQWY2eTdvU1R2MW0taVNONGtJVUo2Q0NxWS1OTGF1eXowUlprZ2c?oc=5
5b2fa8680abf7c521e349fa3302f9fb4,2026-08-03 09:13:04,2026,Yuri Almeida,Google News RSS,news.google.com,Cisp de Alagoinhas debate fortalecimento de ações de combate à criminalidade - Ministério Público do Estado da Bahia. |,https://news.google.com/rss/articles/CBMiTEFVX3lxTFBTZkI3ODNoYXNuOFdrc2dBVzAzRnZOYkdaZkVtRWdKN2cwZnAySFk0SHZDZjVUcE85a214VXo5NTFNelJ6ZUJoMzZYZHM?oc=5
4156ce5051b5cc1aba3c94a67d855556,2026-08-03 09:13:04,2026,Yuri Almeida,Google News RSS,news.google.com,Memes ganham espaço no marketing político - Terra,https://news.google.com/rss/articles/CBMivgFBVV95cUxNWmg3SzFHcGNrOE1TRDBJc2VlWEpZRy1qQ2MxTzl5QURsY0JSWGNUcVlNTWE3T21Vd18xMUZ5RHJPQlJMaDNLQnJIVmZLZGZCOGxQWXNoLUxQekZVY3pzV1pLS250TlpkVDhOMlkxdmFDTHIzWFN6T296UndDNV9QMU1zNlJaZ01scWZ5NVB5dktSRldtWTZ4UktRV3lXYndYVHU2OTZHYXl4TU9ZZU90VU5WUlJBaW9GRTEwZUZn?oc=5
e9219854a37dd12625aea6994db39908,2026-08-03 09:13:04,2026,Yuri Almeida,Google News RSS,news.google.com,Brandão decide ficar no governo e apoiar Orleans; Senado deve ficar com Weverton e Fufuca - atual7.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOM2hacW9MR2dPclR3ZkRoM1lUZXp0TFJDVWFZV3ZVd0RZWlU0TTNKRDJHZnUwNlJuN1loS0lwaURQVUhicWN5eEJzNEZPUWRDZ1A3dVlmdzExOU9jYlBHMGt5TEM0dDhYMW80eHZxdTV0Yk9ieGdWekNYMWdVMUVvS3dOSF9uMGFlcFM1bWU0eWo0TEJmY3E0Wi1CWVZaN3ptSHM3WnRSNVlPWmhtTEs0MGg4X1BNcldTZFVv?oc=5
9392da03efcc5865f3f24d0ccd8c6d72,2026-08-03 09:13:04,2026,Yuri Almeida,Google News RSS,news.google.com,"PM reformado preso em Ribeirão Preto é suspeito de integrar grupo de extermínio, diz promotor - G1",https://news.google.com/rss/articles/CBMi9gFBVV95cUxNbTlDTU5DOE9HNDZ3Z25tbGlxTFMySXdtZnVuMmFMR0I0UndsQ3ZMQndmVjJsbGNlak1FTjVDMDJRc3dvUlcwUDFpQTgxaXJreDVpWGwzMjBMSF9PT2lEUkVfNTNEdl8zX0NuQi1qMElaLXFUTXhidEVzMG4zT2xLd0F2eUwtTzItUDVUY0xXa19hY25RVkdsNGExVkRULUhrM2hnTEEtc2lQc2ExeVBRSTN5RXdjWS11TnRyTEVxaUdxb2Fra0xfdU1TQXBVQTYySzF1V01yZl9oSDczWk95dDlwa0s3YzJPYzBEcktjZ1plWFF0dXfSAYQCQVVfeXFMT2hrVXlqd0pKR2xzYlNXTDlOWGZXY3hxQlFucmNOM0s1OGI3N1Bub2lHYkQ0U2dJWlZUMGt3WEZGYmVCT2hyZzBVaGVHbW53RWtrR3pxajRNMVhVRmdXZ0NPVkdtUUp4aWlVSzhpT2VJeDVHa3BUa2l6RTRmd2ljM1hpZ1pjcUZFY3RvLWVRS0hwY3dLN2dUWUJqQzJSTzBlR3lTdUswUzNHQWYxN2RGa2Y4MkFtb0xlYktsTzJUcXhYY2VzMzFfcXptSHJ4ZjVlM2sxWFNCVklLRkN0b09rbER1N25valRNX0V5bGVxeGQ3c2pGOGhZNE1SakM2WUhBejUwVGM?oc=5
