Hash_ID,Data_Coleta,Ano,Pessoa,Fonte,Portal,Titulo,Link
9bd505e3687342a13bddc1da06c1e57d,"Fri, 15 Aug 2025 07:00:00 GMT",2025,Yuri Almeida,Google News RSS,news.google.com,"ENTREVISTA – Uma Luedji Luna para cada um, antes que a Terra acabe - Billboard Brasil",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9semE5ZXBZMUdlNVNrejVXcnAwaUpmVjlqUlFGcENzazlId2hfeVhDMDJTYTF6S2Fkek1mUXQxd0dOYzlQQzMyeWFZdDctMmFTaEsyUVB2VXA0WS1hYkdNNHpDVjlyY3c?oc=5
683c4de4b6ddd9bcf1c814b0810edc52,"Mon, 08 Dec 2025 08:00:00 GMT",2025,Yuri Almeida,Google News RSS,news.google.com,"Bolsonaristas lideram engajamento nas redes sociais entre deputados da AL-BA, diz levantamento - Bahia Notícias",https://news.google.com/rss/articles/CBMi2AFBVV95cUxOc0ticG1vN2c0Rkh2bEdVQm5VTng1SWxJZ0VpSi1kTE9jNER0ZlpSNWk4d29HOXlNUlJVLVd3aDZJd2RCdklieGhWSlQzVm9aYVhIdzZJUGIxWVJ2Qm81Qk9NaDc2TldTRFlnMHRoMUhyRVdobkFDTFZaT3UzWFRiVzhaOGVGUmRXanR2V3hGTzVaNUJuQk5RN0RSYnBlMkkzYjVpU3R4ZVNXcVRMN0JCRlNmU1NfRkRQNGNfTlZmM3ZuQXdRbUxPZ3FkMGxqN05QSWRCcGtGQ2I?oc=5
c34790cad9a1d9c7298ec959b5cc2aeb,"Fri, 07 Nov 2025 08:00:00 GMT",2025,Yuri Almeida,Google News RSS,news.google.com,CAPITÃO ALDEN LIDERA ENGAJAMENTO ENTRE DEPUTADOS FEDERAIS BAIANOS NAS REDES SOCIAIS - - Bahia Economica,https://news.google.com/rss/articles/CBMixwFBVV95cUxPU1BPbk1vbV9KWDFLTUVIYzF3T292Wi1nTDhtRUxEcTAzMnBTLWNxS0FtWWZZbXIzYjVPdlBNandjNHQzdkhoZVE0bjBpMzRVTFRQUWwyaWZWeVlrMnpuZXE1QWJkTkF2UEtvMnByVmZ6Z1gtVnljd254YUh0cXJTbi0wR0loRXE0d3hLa0t5Z1pieGlCQlNHRmVFc1k3N1BCV1dZUHViclZzRHpEbVkyS1N5bkhGUDFWR05DaUIxTGJ5eE5Ea0Fj?oc=5
bcdb5f20e287d056c3885ea556c057f7,"Tue, 25 Mar 2025 07:00:00 GMT",2025,Yuri Almeida,Google News RSS,news.google.com,"Em evento de integração, Semsa Manaus destaca carreira e valorização do servidor - Prefeitura de Manaus",https://news.google.com/rss/articles/CBMitgFBVV95cUxPalJob2FYaDFDamM5N2drMlVnczEtcFlXMVF6Mm95UFFYY3J3cW5wRWlQLUFWVy1rV0lodXJ0YmExaXhyRHpxZ3N2OGJiS3lVQTU3MkNuOXZSNUJBMl9BTXllbTJRTWJqa3o3b3BWZ3FScUZWeWRTV01aOVFQd3BSMEpqcHhtSFNNdUNjZGppVUVFdm5VenJFSERoSlBZLVJLeEY0X1Q0emN1Z3M5NmFTaVpfamRWUQ?oc=5
52a747de7ab6fcb3b1b1a61b51724f78,"Wed, 27 Aug 2025 07:00:00 GMT",2025,Yuri Almeida,Google News RSS,news.google.com,"Polícia investiga morte de jovem atropelado na BR-116, em Caxias do Sul - Leouve",https://news.google.com/rss/articles/CBMisgFBVV95cUxNb2xWOUpJczhkb2xNNG13dW03eTN4YTN6WWViVHljNjJObk8zZ3RFbzQ3T19DbE96cFNFREFpd0gyUW9WM0c4dTRmWnU2SkdxZmV2a2VQM256Smc4MWRsMWgzQ1VoMlpaZlQ0LXVvVk5lMExjbjFDLW5jWTdVMjJNTmRnYy1DUnFFWGJpZHlncm1sM0NMQzhXQnFwdGFoc3FuVmxLN1RZZ3MxaXlYSjhZcVVn?oc=5
4156ce5051b5cc1aba3c94a67d855556,"Tue, 08 Jul 2025 07:00:00 GMT",2025,Yuri Almeida,Google News RSS,news.google.com,Memes ganham espaço no marketing político - Terra,https://news.google.com/rss/articles/CBMivgFBVV95cUxNWmg3SzFHcGNrOE1TRDBJc2VlWEpZRy1qQ2MxTzl5QURsY0JSWGNUcVlNTWE3T21Vd18xMUZ5RHJPQlJMaDNLQnJIVmZLZGZCOGxQWXNoLUxQekZVY3pzV1pLS250TlpkVDhOMlkxdmFDTHIzWFN6T296UndDNV9QMU1zNlJaZ01scWZ5NVB5dktSRldtWTZ4UktRV3lXYndYVHU2OTZHYXl4TU9ZZU90VU5WUlJBaW9GRTEwZUZn?oc=5
e9219854a37dd12625aea6994db39908,"Tue, 10 Jun 2025 07:00:00 GMT",2025,Yuri Almeida,Google News RSS,news.google.com,Brandão decide ficar no governo e apoiar Orleans; Senado deve ficar com Weverton e Fufuca - atual7.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOM2hacW9MR2dPclR3ZkRoM1lUZXp0TFJDVWFZV3ZVd0RZWlU0TTNKRDJHZnUwNlJuN1loS0lwaURQVUhicWN5eEJzNEZPUWRDZ1A3dVlmdzExOU9jYlBHMGt5TEM0dDhYMW80eHZxdTV0Yk9ieGdWekNYMWdVMUVvS3dOSF9uMGFlcFM1bWU0eWo0TEJmY3E0Wi1CWVZaN3ptSHM3WnRSNVlPWmhtTEs0MGg4X1BNcldTZFVv?oc=5
8d29ad8566ebe2b8805256651f89f9e1,"Fri, 07 Nov 2025 08:00:00 GMT",2025,Yuri Almeida,Google News RSS,news.google.com,Pesquisa aponta que só 6 deputados baianos lideram engajamento nas redes - Panorama da Bahia,https://news.google.com/rss/articles/CBMipwFBVV95cUxQSWlUUFd4OW1TSzJpejRqNkxrd2hpMWE1LXNfSmI1VmdieTNPcUEzM3U5RGFtNklTNEgtNU9kbGtDRVppY3VwNkI4ZkdpMTN6T3Y2andCcFg5QXZ1a0tVYlR5MWt0MnVKOXpySGpsSFM3TmdzZ29LbXBoazNDSjdNRmR4aHZNN1U3QXBTRjBkRlJYN0dwYUZRZGF4WU9LTDNWZU9VbElXNA?oc=5
c3581523350affd135bf45a908a3c6a6,"Fri, 07 Nov 2025 08:00:00 GMT",2025,Yuri Almeida,Google News RSS,news.google.com,Saiba quem são os deputados federais da Bahia com melhor engajamento nas redes sociais - Bnews,https://news.google.com/rss/articles/CBMizwFBVV95cUxQcm5sZHNRRUZvaFBLVUNyTnpId0dyTm5hd19TM05GbG9lUE5mc1RYcU1RWUM3N2YxQTUwNGRHZV9jVkVtSHlUQUN6NGFhQlpXblRNVEhSU3oxSXFkeGNIZVJnZG5yaVNlaFJCdE5FZzlaQnlsdEtpWTlYQ1poMERMSmRLdlU4VE1xZ0FadHh5eEYxemFnNEZiUGdPV0hwd2NZMEJjUXAwdkRZaFpub1J6NldLbUJYTklpYXEwZm15ZC03T2dNT1o4NF9WNjJEZVXSAdQBQVVfeXFMUFAtMEgtZVQ5V0QzLXUydzZGcWFIUHpGUlk2VlhGMFhSYy1vUF9kZlByTDNsWmpETnhOSUQ4aVU0NDZBRWdKUXd6ektJTnJsOEIyWTI5NUVlSFpLNTd1LTZuVWtyMmlkVFIyalBfVjB2eTFRLVA3Rnd0UHdNUFVPdjlPYzdwY2otRlp2eDRKQ1liclNuOUNtQmVBTmRVTGh3WDZCS0FhYjBsTHd2UmI0bmx2RmhVaFNhMnVrMTRYTTlUZnBtRzM5YV85RHhZY2ZlZ2NpeVc?oc=5
fd8c1ae2d99d5311ca990db428549370,"Sun, 13 Apr 2025 07:00:00 GMT",2025,Yuri Almeida,Google News RSS,news.google.com,"Morre aos 65 anos, o jornalista Luís Cardoso - Diego Emir",https://news.google.com/rss/articles/CBMif0FVX3lxTFBNSUpmaW5vYkNvQ2pUVFFva21SRTYzdGZpc3Y1UUR0Vkw1ZG13NUl1Vy1qSmRxTjNvbnZXd3V4NVlyWXVHTl9FQzhsOHVCSllNVklmdzdWeDhRVEhjeHZIZFdBVGpfSXc3dC1IMW82TG1mQUlyY2ZrVG9BdzBPZ00?oc=5
57e22fccac344baaf5e15e4df1e41c79,"Fri, 21 Mar 2025 07:00:00 GMT",2025,Yuri Almeida,Google News RSS,news.google.com,IML confirma que ossada encontrada é de marceneiro desaparecido desde outubro de 2023 - afnoticias.com.br,https://news.google.com/rss/articles/CBMizwFBVV95cUxPb3NMV1ZPcWF5S2xNU0RKN0FXVWs4VHJHZlFBX1NwMEVPdnNDalhHbUgwNVY2OXhWbWU4Mm5BQkJqUy1zczRLQlFoUFlLOFpibEh5aEEyRUZGNGN0NVVrb05qTGI1OGRXd2FzMTFLYlZUNGhpZGJ4S0Y1UUp5LWV0QmNfWjJqTjJIa0UyZWh5bTAxT3Vfb3BDVFJPaWlYRnQzTldlMHkzdW5SbWpoSEpLRTZuY014ejJkLVRDbnJOWXhQckZaNlU1bzhQNFFpQ28?oc=5
5ad1e5dbff48e46b6d71b1b25b99b97d,"Tue, 08 Jul 2025 07:00:00 GMT",2025,Yuri Almeida,Google News RSS,news.google.com,Me poupem! - Portal Diário do Aço,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBqNExWbU1YcGtrdkxEQ3ZBcHNWb2U4R0pxb3g3UXJyWnFjSzV5a2dUWjNHNmdxbjZ3NFlKN0c5M2NrdF9KRjJsMUZLaGNKWWJSc2RycFN3akVKT3ROVXF2dC1n?oc=5
