Data_Coleta,Pessoa,Fonte,Portal,Titulo,Link
29/07/2026 18:11,Rodrigo Neves,DOU,in.gov.br,PORTARIAS DE 10 DE JANEIRO DE 2020 (15/01/2020),https://www.in.gov.br/web/dou/-/portarias-de-10-de-janeiro-de-2020-238161385
29/07/2026 18:11,Rodrigo Neves,DOU,in.gov.br,PORTARIAS DE 26 DE SETEMBRO DE 2018 (27/09/2018),https://www.in.gov.br/web/dou/-/portarias-de-26-de-setembro-de-2018-42591976
29/07/2026 18:11,Rodrigo Neves,DOU,in.gov.br,PORTARIAS DE 22 DE MARÇO DE 2018 (23/03/2018),https://www.in.gov.br/web/dou/-/portarias-de-22-de-marco-de-2018-7713337
29/07/2026 18:11,Rodrigo Neves,DOU,in.gov.br,PORTARIAS DE 26 DE FEVEREIRO DE 2018 (27/02/2018),https://www.in.gov.br/web/dou/-/portarias-de-26-de-fevereiro-de-2018-4519596
